1,0
2,0.016
3,0.007
4,0.018
5,0.049
6,0.037
7,0.039
8,0.104
9,0.076
10,0.134
11,0.162
12,0.134
13,0.189
14,0.251
15,0.182
16,0.328
17,0.308
18,0.336
19,0.396
20,0.41
21,0.386
22,0.57
23,0.566
24,0.436
25,0.524
26,0.596
27,0.594
28,0.571
29,0.762
30,0.783
31,0.731
32,0.729
33,0.748
34,0.873
35,0.688
36,0.953
37,0.767
38,0.839
39,0.868
40,0.899
41,0.766
42,1
43,0.764
44,0.901
45,0.82
46,0.824
47,0.781
48,0.922
49,0.665
50,0.862
